what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1417596899870
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1417596899885
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1417596899979
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1417596899979
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1417596900073
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1417596900119
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1417596900182
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1417596900213
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1417596900291
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1417596900385
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1417596900400
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1417596900447
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417596904222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596904487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596908231
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417596916875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417596919230
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417596922491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596922725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596924659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417596928638
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417596930339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596932367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596934660
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417596937187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596937421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417596939215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417596957827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417596983692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417596999307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597022146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597034813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597055467
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597062207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597062456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597073517
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597085108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597085436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597088821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1417597140146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417597141753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1417597153843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1417597154233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417597156573
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597173499
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597183062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597183312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597194559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597220488
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597225074
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597227539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597227788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597235261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597268162
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597309019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597309268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597314229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597321079
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597323590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597323840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597328411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597404820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597445256
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597464569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597475785
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597479186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597479435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597487064
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597502306
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597503601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597519622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597529154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597554270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597569932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1417597619213
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597628136
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597631927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597632176
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597640054
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597656279
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597658370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597660491
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597664376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597664625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597668869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597695748
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597698166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597698400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597702628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597708557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597710460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597712223
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597713923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597714173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597717246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417597748088
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1417597749914
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597750163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417597752051
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597859505
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597861798
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597862828
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417597869068
