what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1422977210453
java.vm.specification.version,sysinfo,,,"1.7",1422977210453
java.vm.vendor,sysinfo,,,"Oracle Corporation",1422977210453
java.vm.version,sysinfo,,,"24.71-b01",1422977210453
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1422977271199
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1422977275209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422977278029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422977294411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422977303242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983273605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983284042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983357236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983373554
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983373882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983375894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983377641
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1422983377828
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1422983378156
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1422983378156
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1422983378156
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1422983378172
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1422983378172
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1422983378172
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1422983378172
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1422983378172
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1422983378172
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1422983378172
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1422983378172
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1422983378172
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1422983378172
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1422983378172
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1422983378172
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1422983378172
